index,filename,latency_s,num_detections,warmup
45,000000004765.jpg,0.026099931000089782,5,False
46,000000004795.jpg,0.024699149000070975,3,False
47,000000005001.jpg,0.026330986999937522,15,False
48,000000005037.jpg,0.025134170000001177,4,False
49,000000005060.jpg,0.02572430100008205,2,False
50,000000005193.jpg,0.025596597000003385,10,False
51,000000005477.jpg,0.024946631999910096,2,False
52,000000005503.jpg,0.024422389999926963,1,False
53,000000005529.jpg,0.025069390999988173,3,False
54,000000005586.jpg,0.023478663999867422,5,False
55,000000005600.jpg,0.02471433400000933,5,False
56,000000005992.jpg,0.025101298999970822,5,False
57,000000006012.jpg,0.02581580099990788,1,False
58,000000006040.jpg,0.024226370000178576,1,False
59,000000006213.jpg,0.02529741000012109,1,False
60,000000006460.jpg,0.02502192799988734,3,False
61,000000006471.jpg,0.024752557000056186,10,False
62,000000006614.jpg,0.023459294000076625,0,False
63,000000006723.jpg,0.02499579900018034,5,False
64,000000006763.jpg,0.024910205000196584,4,False
65,000000006771.jpg,0.025593819000050644,8,False
66,000000006818.jpg,0.02533168900004057,2,False
67,000000006894.jpg,0.02577174499992907,3,False
68,000000006954.jpg,0.025417799000024388,5,False
69,000000007088.jpg,0.02496940900005029,3,False
70,000000007108.jpg,0.024620149000156744,3,False
71,000000007278.jpg,0.02542459599999347,1,False
72,000000007281.jpg,0.024579981999977463,6,False
73,000000007386.jpg,0.024440149000156453,2,False
74,000000007511.jpg,0.025037149999889152,3,False
75,000000007574.jpg,0.026515043000017613,9,False
76,000000007784.jpg,0.024458555999899545,1,False
77,000000007795.jpg,0.02554544800000258,3,False
78,000000007816.jpg,0.0254861879998316,5,False
79,000000007818.jpg,0.025686966999955985,6,False
80,000000007888.jpg,0.028267234999930224,0,False
81,000000007977.jpg,0.024600908000138588,2,False
82,000000007991.jpg,0.025328891000071962,4,False
83,000000008021.jpg,0.02647885800001859,5,False
84,000000008211.jpg,0.024757833999956347,3,False
85,000000008277.jpg,0.025668041000017183,3,False
86,000000008532.jpg,0.02468090800016398,2,False
87,000000008629.jpg,0.02631043199994565,8,False
88,000000008690.jpg,0.025940857000023243,4,False
89,000000008762.jpg,0.025490855000043666,5,False
90,000000008844.jpg,0.02535955799999101,3,False
91,000000008899.jpg,0.025587429999859523,1,False
92,000000009378.jpg,0.025150650999876234,6,False
93,000000009400.jpg,0.027488750999964395,19,False
94,000000009448.jpg,0.026278801999978896,4,False
95,000000009483.jpg,0.02531376199999613,5,False
96,000000009590.jpg,0.02733223099994575,18,False
97,000000009769.jpg,0.025327151000055892,4,False
98,000000009772.jpg,0.02648991399996703,8,False
99,000000009891.jpg,0.02612182000007124,8,False
100,000000009914.jpg,0.02582418899987715,4,False
101,000000010092.jpg,0.025247448000072836,5,False
102,000000010363.jpg,0.02475774200001979,1,False
103,000000010583.jpg,0.02546311399987644,1,False
104,000000010707.jpg,0.02711421200001496,15,False
105,000000010764.jpg,0.024778352999874187,3,False
106,000000010977.jpg,0.024653833999991548,3,False
107,000000010995.jpg,0.024874260999922626,1,False
108,000000011051.jpg,0.025705632999915906,3,False
109,000000011122.jpg,0.02480220500001451,0,False
110,000000011149.jpg,0.024285426000005828,3,False
111,000000011197.jpg,0.025531078000085472,6,False
112,000000011511.jpg,0.025954300999956104,6,False
113,000000011615.jpg,0.025217168999915884,0,False
114,000000011699.jpg,0.02564559699999336,5,False
115,000000011760.jpg,0.024591279000105715,3,False
116,000000011813.jpg,0.02388951700004327,1,False
117,000000012062.jpg,0.02502479800000401,3,False
118,000000012120.jpg,0.025728633999960948,8,False
119,000000012280.jpg,0.02558217099999638,2,False
120,000000012576.jpg,0.02651956199997585,14,False
121,000000012639.jpg,0.02567283700000189,10,False
122,000000012667.jpg,0.025566708000042127,1,False
123,000000012670.jpg,0.025938134000170976,12,False
124,000000012748.jpg,0.025943561000076443,3,False
125,000000013004.jpg,0.02420025799983705,0,False
126,000000013177.jpg,0.02536120700005995,3,False
127,000000013201.jpg,0.025024539000014556,1,False
128,000000013291.jpg,0.02438505600002827,7,False
129,000000013348.jpg,0.02503405700008443,2,False
130,000000013546.jpg,0.0255899109999973,6,False
131,000000013597.jpg,0.025235354999949777,1,False
132,000000013659.jpg,0.027525509999804854,15,False
133,000000013729.jpg,0.02689134100000956,13,False
134,000000013774.jpg,0.024697296999875107,1,False
135,000000013923.jpg,0.025714763999985735,9,False
136,000000014007.jpg,0.025045391000048767,2,False
137,000000014038.jpg,0.025278225000192833,7,False
138,000000014226.jpg,0.0253366519998508,2,False
139,000000014380.jpg,0.024253796000039074,1,False
140,000000014439.jpg,0.025425837000057072,14,False
141,000000014473.jpg,0.02534970700003214,4,False
142,000000014831.jpg,0.025099001999933535,0,False
143,000000014888.jpg,0.024789037999880748,0,False
144,000000015079.jpg,0.02511902099990948,2,False
145,000000015254.jpg,0.02544387300008566,4,False
146,000000015272.jpg,0.024229481000020314,0,False
147,000000015278.jpg,0.02593963399999666,3,False
148,000000015335.jpg,0.02548200299997916,6,False
149,000000015338.jpg,0.02463213100008943,2,False
150,000000015440.jpg,0.025235262000023795,1,False
151,000000015497.jpg,0.026014245999931518,2,False
152,000000015517.jpg,0.02590646699991339,6,False
153,000000015597.jpg,0.025308762999884493,1,False
154,000000015660.jpg,0.024671019000152228,6,False
155,000000015746.jpg,0.025286761999950613,2,False
156,000000015751.jpg,0.02485366799987787,1,False
157,000000015956.jpg,0.025092650000033245,5,False
158,000000016010.jpg,0.025682023000172194,5,False
159,000000016228.jpg,0.025536244000022634,9,False
160,000000016249.jpg,0.025315095999985715,8,False
161,000000016439.jpg,0.0256240409999009,3,False
162,000000016451.jpg,0.02713895300007607,9,False
163,000000016502.jpg,0.02340203499989002,1,False
164,000000016598.jpg,0.025406466000049477,2,False
165,000000016958.jpg,0.024805352999919705,4,False
166,000000017029.jpg,0.024921297999981107,1,False
167,000000017031.jpg,0.023406626999985747,1,False
168,000000017115.jpg,0.02539348400000563,2,False
169,000000017178.jpg,0.02473898299990651,5,False
170,000000017182.jpg,0.025397872999974425,7,False
171,000000017207.jpg,0.025736873999903764,7,False
172,000000017379.jpg,0.02554209599998103,2,False
173,000000017436.jpg,0.024961835000112842,1,False
174,000000017627.jpg,0.026400951000141504,14,False
175,000000017714.jpg,0.025865503999966677,8,False
176,000000017899.jpg,0.025394873000095686,7,False
177,000000017905.jpg,0.024926076000156172,1,False
178,000000017959.jpg,0.025670708000006925,4,False
179,000000018150.jpg,0.024960538000186716,3,False
180,000000018193.jpg,0.025813727000013387,5,False
181,000000018380.jpg,0.02822914199987281,38,False
182,000000018491.jpg,0.02544948500008104,10,False
183,000000018519.jpg,0.025329631999966296,2,False
184,000000018575.jpg,0.025512763000051564,4,False
185,000000018737.jpg,0.025123853999957646,1,False
186,000000018770.jpg,0.025240003000135403,3,False
187,000000018833.jpg,0.025121132000094804,2,False
188,000000018837.jpg,0.025443057999837038,5,False
189,000000019042.jpg,0.024132147000045734,1,False
190,000000019109.jpg,0.02685128499979328,19,False
191,000000019221.jpg,0.02517822499999056,3,False
192,000000019402.jpg,0.025003724000043803,0,False
193,000000019432.jpg,0.026125968000087596,14,False
194,000000019742.jpg,0.024305369999865434,1,False
195,000000019786.jpg,0.02485031599985632,4,False
196,000000019924.jpg,0.025275001999943925,2,False
197,000000020059.jpg,0.025332095000067056,2,False
198,000000020107.jpg,0.02461461200005033,1,False
199,000000020247.jpg,0.025088058000164892,2,False
200,000000020333.jpg,0.02508424300003753,3,False
201,000000020553.jpg,0.02417799899990314,1,False
202,000000020571.jpg,0.025344595999968078,4,False
203,000000020992.jpg,0.024122221999959947,1,False
204,000000021167.jpg,0.02595693099988239,4,False
205,000000021465.jpg,0.023216459999957806,0,False
206,000000021503.jpg,0.025832651999962764,4,False
207,000000021604.jpg,0.026188356999909956,2,False
208,000000021839.jpg,0.026445710000189138,10,False
209,000000021879.jpg,0.025315835999890623,4,False
210,000000021903.jpg,0.02443061099984334,4,False
211,000000022192.jpg,0.024791222999965612,1,False
212,000000022371.jpg,0.02393435099997987,5,False
213,000000022396.jpg,0.025208244000168634,2,False
214,000000022479.jpg,0.026385395000033895,2,False
215,000000022589.jpg,0.02485307599999942,1,False
216,000000022623.jpg,0.02494931700016423,0,False
217,000000022705.jpg,0.025949857000114207,8,False
218,000000022755.jpg,0.025273891999859188,2,False
219,000000022892.jpg,0.02455407499996909,4,False
220,000000022935.jpg,0.02556526299986217,3,False
221,000000022969.jpg,0.024533149000035337,2,False
222,000000023023.jpg,0.026155412999969485,1,False
223,000000023034.jpg,0.02475861200014151,4,False
224,000000023126.jpg,0.0253440590001901,2,False
225,000000023230.jpg,0.024915760999874692,3,False
226,000000023272.jpg,0.023619090000011056,0,False
227,000000023359.jpg,0.02551572600009422,1,False
228,000000023666.jpg,0.025506448000214732,2,False
229,000000023751.jpg,0.025480262999963088,2,False
230,000000023781.jpg,0.025836207999873295,10,False
231,000000023899.jpg,0.025098243000002185,3,False
232,000000023937.jpg,0.025100132000034137,3,False
233,000000024021.jpg,0.024927963999971325,3,False
234,000000024027.jpg,0.024870667999948637,5,False
235,000000024144.jpg,0.02538598399996772,1,False
236,000000024243.jpg,0.025504966000198692,3,False
237,000000024567.jpg,0.026622285000030388,16,False
238,000000024610.jpg,0.026240357999995467,8,False
239,000000024919.jpg,0.02455094500010091,2,False
240,000000025057.jpg,0.024773335000190855,2,False
241,000000025096.jpg,0.0249014639998677,4,False
242,000000025139.jpg,0.024334147999979905,2,False
243,000000025181.jpg,0.02530298400006359,2,False
244,000000025228.jpg,0.025332206000030055,2,False
245,000000025386.jpg,0.025985783000123774,6,False
246,000000025393.jpg,0.025141187999906833,5,False
247,000000025394.jpg,0.025857616000166672,11,False
