index,filename,latency_s,num_detections,warmup
1250,000000147729.jpg,0.7225982669997393,7,False
1251,000000147740.jpg,0.7444786030000614,8,False
1253,000000148508.jpg,0.7251564050002344,7,False
1254,000000148620.jpg,0.7337482390003061,5,False
1255,000000148662.jpg,0.7276982829998815,2,False
1256,000000148707.jpg,0.7382470289994671,1,False
1257,000000148719.jpg,0.7461608870007694,5,False
1259,000000148739.jpg,0.718609741000364,2,False
1261,000000148957.jpg,0.7308349770000859,7,False
1262,000000148999.jpg,0.7242567640005291,2,False
1263,000000149222.jpg,0.7327144890005002,5,False
1264,000000149375.jpg,0.7282390399996075,5,False
1265,000000149406.jpg,0.7353877909999937,1,False
1266,000000149568.jpg,0.7219196599999123,3,False
1267,000000149622.jpg,0.767987859000641,1,False
1268,000000149770.jpg,0.7155741159995159,1,False
1270,000000150265.jpg,0.7323729520003326,5,False
1272,000000150638.jpg,0.7388738559993726,11,False
1273,000000150649.jpg,0.7245652489991699,5,False
1274,000000150726.jpg,0.7368611710007826,2,False
1275,000000150930.jpg,0.7226733039997271,1,False
1276,000000151000.jpg,0.7368735279997054,4,False
1278,000000151480.jpg,0.7444257039996955,8,False
1279,000000151516.jpg,0.7286994940004661,0,False
1281,000000151657.jpg,0.7369324789997336,3,False
1283,000000151820.jpg,0.7365714460001982,15,False
1285,000000151938.jpg,0.7238927520002107,5,False
1287,000000152120.jpg,0.7255881309993129,2,False
1289,000000152465.jpg,0.7590417139999772,1,False
1290,000000152686.jpg,0.7383819039996524,4,False
1291,000000152740.jpg,0.7249984919999406,14,False
1292,000000152771.jpg,0.7416190190006091,3,False
1294,000000153011.jpg,0.7247042380004132,11,False
1295,000000153217.jpg,0.7383859679994202,2,False
1296,000000153229.jpg,0.727412614000059,8,False
1297,000000153299.jpg,0.7452003379994494,2,False
1299,000000153510.jpg,0.7388551929998357,1,False
1300,000000153527.jpg,0.7466320530002122,3,False
1301,000000153529.jpg,0.7445959030001177,9,False
1302,000000153568.jpg,0.7229758749999746,1,False
1303,000000153632.jpg,0.7467324119998011,3,False
1304,000000153669.jpg,0.7248137560000032,17,False
1305,000000153782.jpg,0.7239423580003859,1,False
1306,000000153797.jpg,0.7243768200005434,3,False
1308,000000154004.jpg,0.7452176709994092,10,False
1310,000000154213.jpg,0.7838430589999916,2,False
1312,000000154358.jpg,0.7260394380000434,6,False
1314,000000154431.jpg,0.7262737319997541,5,False
1316,000000154705.jpg,0.740713827000036,5,False
1317,000000154718.jpg,0.7252598689992737,1,False
1318,000000154947.jpg,0.7432038350007133,1,False
1320,000000155145.jpg,0.7414706789995762,5,False
1321,000000155154.jpg,0.7418224009998085,1,False
1322,000000155179.jpg,0.7471334070005469,1,False
1323,000000155291.jpg,0.7310627110000496,1,False
1324,000000155341.jpg,0.7471122639999521,7,False
1326,000000155451.jpg,0.745341718000418,0,False
1328,000000156071.jpg,0.7311530070001027,7,False
1330,000000156278.jpg,0.7281624110000848,7,False
1331,000000156292.jpg,0.7454513279999446,9,False
1332,000000156372.jpg,0.727613418999681,3,False
1334,000000156924.jpg,0.7473973349997323,4,False
1336,000000157098.jpg,0.7432407649994275,3,False
1338,000000157138.jpg,0.7224055179995048,2,False
1340,000000157365.jpg,0.7274724299995796,7,False
1342,000000157418.jpg,0.7321093430000474,4,False
1344,000000157756.jpg,0.7372126249993016,7,False
1345,000000157767.jpg,0.7239854099998411,15,False
1347,000000157847.jpg,0.7182604400004493,1,False
1349,000000158227.jpg,0.7383907250004995,2,False
1351,000000158660.jpg,0.7361498639993442,8,False
1353,000000158945.jpg,0.7250995740005237,4,False
1354,000000158956.jpg,0.7360441970004103,2,False
1355,000000159112.jpg,0.733410769999864,3,False
1356,000000159282.jpg,0.7335832149992711,1,False
1357,000000159311.jpg,0.7252726169999733,1,False
1358,000000159399.jpg,0.7413687110001774,7,False
1360,000000159684.jpg,0.7341488040001423,2,False
1361,000000159791.jpg,0.728606504999334,5,False
1362,000000159977.jpg,0.7328806120003719,2,False
1363,000000160012.jpg,0.7542005269997389,6,False
1364,000000160556.jpg,0.7438723109999046,5,False
1366,000000160728.jpg,0.7213613260000784,10,False
1367,000000160772.jpg,0.7454361150003024,1,False
1368,000000160864.jpg,0.726418319000004,9,False
1370,000000161032.jpg,0.7235683130002144,2,False
1371,000000161044.jpg,0.7402502739996635,2,False
1372,000000161128.jpg,0.7281192159998682,4,False
1374,000000161609.jpg,0.740597639999578,4,False
1376,000000161781.jpg,0.7449402780002856,2,False
1377,000000161799.jpg,0.7272635270001047,2,False
1378,000000161820.jpg,0.7487709260003612,1,False
1379,000000161861.jpg,0.7312191569999413,2,False
1381,000000161879.jpg,0.7419973870000831,1,False
1383,000000161978.jpg,0.7447406080000292,25,False
1385,000000162092.jpg,0.7292937450001773,10,False
1386,000000162130.jpg,0.7332415580003726,1,False
1387,000000162366.jpg,0.7270340770000985,1,False
1388,000000162415.jpg,0.7356995849995656,2,False
1389,000000162543.jpg,0.7379030000001876,3,False
1391,000000162732.jpg,0.7272499810005684,6,False
1392,000000162858.jpg,0.7462828200004878,12,False
1394,000000163117.jpg,0.7235981080002603,16,False
1396,000000163155.jpg,0.724897668000267,1,False
1397,000000163257.jpg,0.7427430900006584,2,False
1398,000000163258.jpg,0.7284871330002716,2,False
1400,000000163314.jpg,0.7230290460001925,7,False
1401,000000163562.jpg,0.7276470780007003,2,False
1404,000000163682.jpg,0.7441212889998496,2,False
1406,000000163951.jpg,0.7231447310005024,1,False
1408,000000164363.jpg,0.7272110350004368,1,False
1410,000000164637.jpg,0.7374298609993275,1,False
1411,000000164883.jpg,0.7251841519992013,4,False
1412,000000164885.jpg,0.7361917410007663,4,False
1413,000000164969.jpg,0.726576944000044,1,False
1414,000000165039.jpg,0.7407034979996752,10,False
1415,000000165257.jpg,0.7233196130000579,1,False
1416,000000165336.jpg,0.7457450109995989,3,False
1417,000000165351.jpg,0.7278036659999998,1,False
1418,000000165500.jpg,0.7412132610006665,1,False
1419,000000165518.jpg,0.7274828930003423,1,False
1420,000000165681.jpg,0.7400440669998716,7,False
1421,000000165713.jpg,0.7243598190007106,1,False
1423,000000166165.jpg,0.7227360430006229,3,False
1425,000000166259.jpg,0.7349552659998153,4,False
1427,000000166287.jpg,0.754205008000099,18,False
1429,000000166426.jpg,0.7318525470000168,8,False
1430,000000166478.jpg,0.7419235870002012,7,False
1432,000000166521.jpg,0.7430793140001697,3,False
1434,000000166642.jpg,0.7350123500000336,1,False
1435,000000166664.jpg,0.7201469300007375,2,False
1436,000000166747.jpg,0.7614480440006446,7,False
1437,000000166768.jpg,0.7281952789999195,3,False
1438,000000166918.jpg,0.7264077150002777,19,False
1439,000000167067.jpg,0.7307354350004971,2,False
1440,000000167122.jpg,0.7273463799992896,0,False
1441,000000167128.jpg,0.7340748269998585,2,False
1442,000000167159.jpg,0.7227621290003299,2,False
1443,000000167240.jpg,0.7412339949996749,1,False
1444,000000167353.jpg,0.7227195960003883,1,False
1446,000000167540.jpg,0.725040872000136,1,False
1448,000000167898.jpg,0.7335521329996482,3,False
1450,000000168330.jpg,0.7372676789991601,6,False
1452,000000168458.jpg,0.7231351159998667,3,False
1454,000000168619.jpg,0.7292279470002541,1,False
1456,000000168974.jpg,0.7244766849998996,2,False
1459,000000169356.jpg,0.7235036900001433,2,False
1461,000000170099.jpg,0.7325408189999507,3,False
1463,000000170191.jpg,0.7477767489999678,4,False
1465,000000170474.jpg,0.725191487000302,3,False
1467,000000170595.jpg,0.7241688719996091,0,False
1469,000000170670.jpg,0.7283670260003419,13,False
1470,000000170739.jpg,0.7434302640003807,5,False
1472,000000170955.jpg,0.7298903439996138,2,False
1473,000000171050.jpg,0.7433200909999869,1,False
1474,000000171190.jpg,0.7334188089998861,19,False
1475,000000171298.jpg,0.7433398330003911,3,False
1476,000000171382.jpg,0.7314920990002065,17,False
1477,000000171611.jpg,0.7449740510000993,4,False
1478,000000171740.jpg,0.72893816999931,2,False
1480,000000171788.jpg,0.7250340700002198,3,False
1482,000000172330.jpg,0.737161962000755,3,False
1484,000000172547.jpg,0.7435884379992785,2,False
1486,000000172595.jpg,0.7298999240001649,8,False
1488,000000172648.jpg,0.7296895989993573,5,False
1490,000000172856.jpg,0.7217048149996117,1,False
1492,000000172935.jpg,0.7373294670005635,2,False
1494,000000172977.jpg,0.7428442440004801,1,False
1496,000000173008.jpg,0.7308636460002162,5,False
1498,000000173044.jpg,0.7208359449996351,1,False
1499,000000173057.jpg,0.7756698560006043,10,False
1500,000000173091.jpg,0.7273666000000958,1,False
1501,000000173183.jpg,0.7434145759998501,0,False
1503,000000173371.jpg,0.7225713920006456,9,False
1504,000000173383.jpg,0.7345635369993033,2,False
1505,000000173799.jpg,0.7248368079999636,16,False
1506,000000173830.jpg,0.7402089920005892,1,False
1508,000000174018.jpg,0.735601244999998,2,False
1510,000000174231.jpg,0.7286409540001841,2,False
1512,000000174482.jpg,0.7190170459998626,6,False
1513,000000175251.jpg,0.7416361019995747,2,False
1514,000000175364.jpg,0.7295520520001446,6,False
1515,000000175387.jpg,0.7362359270000525,1,False
1516,000000175438.jpg,0.7258306829999128,12,False
1517,000000175443.jpg,0.7384352510007375,1,False
1518,000000175535.jpg,0.7279108230004567,6,False
1519,000000176037.jpg,0.7399700420000954,2,False
1521,000000176446.jpg,0.7235746489996018,2,False
1522,000000176606.jpg,0.7429957029999059,3,False
1523,000000176634.jpg,0.7264492660005999,1,False
1524,000000176701.jpg,0.7352912050000668,0,False
1525,000000176778.jpg,0.7217383289998907,2,False
1526,000000176799.jpg,0.7409316240000408,3,False
1527,000000176847.jpg,0.7211704439996538,1,False
1528,000000176857.jpg,0.7377468449994922,5,False
1530,000000177015.jpg,0.7738230089998979,2,False
1532,000000177213.jpg,0.7194008940005006,4,False
1534,000000177383.jpg,0.7240566560003572,1,False
1536,000000177539.jpg,0.7280555329998606,2,False
1537,000000177714.jpg,0.7190228370000114,3,False
1538,000000177861.jpg,0.74127635899913,7,False
1540,000000177934.jpg,0.7455276600003344,13,False
1542,000000178028.jpg,0.7419321119996312,5,False
1543,000000178469.jpg,0.7261845029997858,4,False
1544,000000178618.jpg,0.7274845909996657,1,False
1545,000000178744.jpg,0.737163488999613,3,False
1547,000000179112.jpg,0.7459625640003651,2,False
1548,000000179141.jpg,0.7311200630001622,5,False
1549,000000179174.jpg,0.7417473639998207,17,False
1551,000000179265.jpg,0.737306226000328,4,False
1553,000000179392.jpg,0.7281494620001467,1,False
1555,000000179642.jpg,0.7266134020001118,12,False
1557,000000179765.jpg,0.7414612070006115,1,False
1558,000000179898.jpg,0.7297705790006148,12,False
1560,000000180101.jpg,0.7193623769999249,10,False
1561,000000180135.jpg,0.7356430400004683,2,False
1562,000000180188.jpg,0.7226728059995366,1,False
1563,000000180296.jpg,0.7314694690003307,2,False
1564,000000180383.jpg,0.7236676180000359,3,False
1566,000000180560.jpg,0.7387718109994239,3,False
1568,000000180792.jpg,0.7603339370007234,1,False
1569,000000180798.jpg,0.7274321869999767,2,False
1571,000000181303.jpg,0.7294751659992471,2,False
1573,000000181499.jpg,0.7403941560005478,2,False
1574,000000181542.jpg,0.7278913829995872,15,False
1575,000000181666.jpg,0.7445228790002147,15,False
1576,000000181753.jpg,0.7257992100003321,4,False
1578,000000181816.jpg,0.7199250399999073,5,False
1579,000000181859.jpg,0.7260803999997734,1,False
1580,000000181969.jpg,0.7392386720002833,1,False
1581,000000182021.jpg,0.722565585000666,3,False
1582,000000182155.jpg,0.7389196750000337,5,False
1584,000000182202.jpg,0.7326513589996466,1,False
1586,000000182441.jpg,0.7189167999995334,1,False
1587,000000182611.jpg,0.7362916809997841,8,False
1588,000000182805.jpg,0.7188001909999002,1,False
1589,000000182923.jpg,0.7371516050006903,7,False
1590,000000183049.jpg,0.7224955450001289,5,False
1592,000000183127.jpg,0.7234438429995862,2,False
1594,000000183391.jpg,0.7550841809998019,4,False
1596,000000183500.jpg,0.7400247759997001,1,False
1597,000000183648.jpg,0.7229597639998246,4,False
1598,000000183675.jpg,0.7399150380006176,2,False
1599,000000183709.jpg,0.7288285350005026,18,False
1600,000000183716.jpg,0.7409647929998755,4,False
1601,000000183965.jpg,0.7329989239997303,3,False
1603,000000184324.jpg,0.7377650930002346,17,False
1604,000000184338.jpg,0.7625673100001222,1,False
1605,000000184384.jpg,0.7397825839998404,6,False
1606,000000184400.jpg,0.7265415179999763,1,False
1607,000000184611.jpg,0.7428602559994033,15,False
1608,000000184762.jpg,0.7270205720005833,1,False
1609,000000184791.jpg,0.7375770790004026,3,False
1610,000000184978.jpg,0.7266235759998381,1,False
1611,000000185157.jpg,0.7427604639997298,0,False
1613,000000185292.jpg,0.741948694999337,1,False
1614,000000185409.jpg,0.7239278360002572,5,False
1615,000000185472.jpg,0.7417324190000727,5,False
1616,000000185473.jpg,0.7270649340007367,11,False
1617,000000185599.jpg,0.7437159670007532,3,False
1618,000000185802.jpg,0.7257510149993323,3,False
1620,000000185950.jpg,0.7408260240008531,5,False
1622,000000186282.jpg,0.7451931200002946,3,False
1624,000000186345.jpg,0.7302119910000329,7,False
1625,000000186422.jpg,0.769993677000457,2,False
1626,000000186449.jpg,0.7261513450002894,6,False
1627,000000186624.jpg,0.7369641099994624,2,False
1628,000000186632.jpg,0.7290743330004261,5,False
1630,000000186873.jpg,0.7225655339998411,5,False
1631,000000186929.jpg,0.7370986340001764,5,False
1633,000000186980.jpg,0.7296149340008924,5,False
1635,000000187144.jpg,0.7235374480005703,6,False
1636,000000187236.jpg,0.7455334019996371,3,False
1637,000000187243.jpg,0.7285763890004091,2,False
1638,000000187249.jpg,0.741848753999875,1,False
1639,000000187271.jpg,0.7315205989998503,1,False
1640,000000187362.jpg,0.7457480339999165,2,False
1642,000000187585.jpg,0.7286813950004216,2,False
1644,000000187745.jpg,0.7214859890000298,1,False
1646,000000188296.jpg,0.7192728740001257,6,False
1647,000000188439.jpg,0.7349080799995136,3,False
1649,000000188592.jpg,0.7255311649996656,2,False
1650,000000188689.jpg,0.7395961199999874,1,False
1651,000000188906.jpg,0.7216524430004938,1,False
1652,000000189078.jpg,0.7417812220000997,5,False
1653,000000189213.jpg,0.756724227999257,1,False
1654,000000189226.jpg,0.7428310140003305,1,False
1656,000000189436.jpg,0.7388624819996039,1,False
1657,000000189451.jpg,0.7309076110004753,2,False
1659,000000189698.jpg,0.7428658390008422,1,False
1661,000000189775.jpg,0.7547553450003761,3,False
1663,000000189820.jpg,0.726494571999865,9,False
1665,000000190007.jpg,0.7223849279998831,2,False
1666,000000190140.jpg,0.74176513600014,3,False
1667,000000190236.jpg,0.7252673419998246,8,False
1668,000000190307.jpg,0.7691579020001882,1,False
1669,000000190637.jpg,0.7243810319996555,2,False
1670,000000190648.jpg,0.7488666250001188,2,False
1671,000000190676.jpg,0.7220923590002712,13,False
1673,000000190756.jpg,0.741652755999894,2,False
1675,000000190853.jpg,0.7446643009998297,2,False
1677,000000191013.jpg,0.7204856739999741,5,False
1679,000000191471.jpg,0.7254701199999545,1,False
1680,000000191580.jpg,0.7444500329993389,5,False
1681,000000191614.jpg,0.7259252479998395,3,False
1682,000000191672.jpg,0.7407493289992999,2,False
1683,000000191761.jpg,0.7224992460005524,1,False
1684,000000191845.jpg,0.7424718960000973,34,False
1685,000000192047.jpg,0.723628464000285,1,False
1687,000000192607.jpg,0.7210409250001248,2,False
1689,000000192699.jpg,0.7409992080001757,2,False
1690,000000192716.jpg,0.7192212890004157,3,False
1691,000000192871.jpg,0.7382959810001921,5,False
1692,000000192904.jpg,0.7357853260000411,5,False
1693,000000192964.jpg,0.7311414770001647,2,False
1695,000000193181.jpg,0.7257170610000685,6,False
1697,000000193348.jpg,0.7263540059993829,2,False
1698,000000193429.jpg,0.7438855950003926,2,False
1700,000000193674.jpg,0.7371405180001602,3,False
1702,000000193743.jpg,0.7274118800005454,4,False
1704,000000193926.jpg,0.7216314279994549,8,False
1705,000000194216.jpg,0.7452730079994581,4,False
1706,000000194471.jpg,0.7274517189998733,2,False
1708,000000194716.jpg,0.7388269680004669,2,False
1709,000000194724.jpg,0.724618604999705,11,False
1710,000000194746.jpg,0.7647272780004641,2,False
1711,000000194832.jpg,0.724865477000094,3,False
1712,000000194875.jpg,0.7392090599996664,14,False
1713,000000194940.jpg,0.7239692769999237,7,False
1714,000000195045.jpg,0.7469289339996976,2,False
1715,000000195165.jpg,0.7214315860001079,5,False
1716,000000195754.jpg,0.7362792419999096,3,False
1717,000000195842.jpg,0.7256913089995578,4,False
1718,000000195918.jpg,0.7405527609998899,8,False
1720,000000196141.jpg,0.7374262410003212,9,False
1721,000000196185.jpg,0.7215339800004585,1,False
1722,000000196442.jpg,0.730169534000197,6,False
1723,000000196754.jpg,0.7247548730001654,1,False
1724,000000196759.jpg,0.7266874399992957,5,False
1725,000000196843.jpg,0.7350960129997475,4,False
1726,000000197004.jpg,0.7621686160000536,2,False
1727,000000197022.jpg,0.736161527999684,2,False
1728,000000197388.jpg,0.7262090180001906,7,False
1729,000000197528.jpg,0.7304522209997231,1,False
1730,000000197658.jpg,0.7224260169996342,2,False
1731,000000197796.jpg,0.7369248409995635,4,False
1732,000000197870.jpg,0.7208721730003163,3,False
1733,000000198489.jpg,0.7410901570001442,5,False
1735,000000198641.jpg,0.7372400300000663,5,False
1737,000000198915.jpg,0.7189169860002949,0,False
1739,000000198960.jpg,0.7271573039997747,3,False
1741,000000199236.jpg,0.7288520960000824,8,False
1742,000000199310.jpg,0.7219349609995334,2,False
1743,000000199395.jpg,0.7332974840001043,5,False
1744,000000199442.jpg,0.7183484580000368,2,False
1745,000000199551.jpg,0.735220272999868,1,False
1746,000000199681.jpg,0.7291972450002504,1,False
1747,000000199771.jpg,0.7403925660000823,11,False
1748,000000199977.jpg,0.72374486300032,1,False
1749,000000200152.jpg,0.7737052710008356,0,False
1750,000000200162.jpg,0.7271400330000688,4,False
1751,000000200252.jpg,0.7455978959997083,1,False
1752,000000200421.jpg,0.7281236970002283,2,False
1753,000000200667.jpg,0.7406785680004759,0,False
1754,000000200839.jpg,0.727276700999937,2,False
1756,000000201025.jpg,0.7173015260004831,2,False
1758,000000201148.jpg,0.7327883499992822,2,False
1760,000000201426.jpg,0.7421862569999575,7,False
1762,000000201676.jpg,0.7472984400001224,5,False
1764,000000201934.jpg,0.7511051310002586,3,False
1765,000000202001.jpg,0.7395794049998585,2,False
1767,000000202339.jpg,0.7265835579992199,6,False
1769,000000203095.jpg,0.7341172679998635,5,False
1771,000000203317.jpg,0.7249212739998256,1,False
1772,000000203389.jpg,0.7416654789994936,8,False
1773,000000203488.jpg,0.7250951639998675,3,False
1774,000000203546.jpg,0.7378212929997972,1,False
1775,000000203580.jpg,0.7265238059999319,1,False
1777,000000203639.jpg,0.7376198349993501,1,False
1779,000000203931.jpg,0.7282476559994393,5,False
1780,000000204186.jpg,0.7633790770005362,6,False
1781,000000204329.jpg,0.7391641269996398,4,False
1782,000000204871.jpg,0.7249944859995594,6,False
1783,000000205105.jpg,0.740962990999833,5,False
1785,000000205289.jpg,0.7266890379996767,2,False
1787,000000205333.jpg,0.7192271470003107,3,False
1789,000000205514.jpg,0.7422756979995029,8,False
1790,000000205542.jpg,0.7267650809999395,1,False
1792,000000205776.jpg,0.7208134060001612,1,False
1794,000000206025.jpg,0.7271432329998788,2,False
1796,000000206135.jpg,0.7319389369995406,5,False
1797,000000206218.jpg,0.7239643610000712,2,False
1798,000000206271.jpg,0.730719016999501,1,False
1800,000000206487.jpg,0.722624906999954,5,False
1802,000000206831.jpg,0.727980182000465,1,False
1804,000000206994.jpg,0.7271913179993135,1,False
1805,000000207306.jpg,0.7470721950003281,2,False
1806,000000207538.jpg,0.7245266829995671,1,False
1807,000000207585.jpg,0.7266786740001407,3,False
1808,000000207728.jpg,0.7276715770003648,2,False
1809,000000207844.jpg,0.7299195120003787,13,False
1810,000000208208.jpg,0.7429586219996054,1,False
1811,000000208363.jpg,0.7301878449998185,15,False
1812,000000208423.jpg,0.7395642859992222,13,False
1813,000000208901.jpg,0.731077249000009,1,False
1814,000000209142.jpg,0.7352111389991478,5,False
1815,000000209222.jpg,0.7260750490004284,8,False
1816,000000209530.jpg,0.7376474249995226,10,False
1818,000000209747.jpg,0.747973864999949,1,False
1819,000000209753.jpg,0.7310357339993061,1,False
1820,000000209757.jpg,0.7443383809995794,5,False
1822,000000209972.jpg,0.7195176759996684,1,False
1824,000000210032.jpg,0.7212307079998936,5,False
1826,000000210230.jpg,0.7394127249999656,8,False
1827,000000210273.jpg,0.7270654639996792,29,False
1829,000000210388.jpg,0.7206418639998446,3,False
1830,000000210394.jpg,0.7413657560000502,12,False
1831,000000210502.jpg,0.7234945739992327,1,False
1832,000000210520.jpg,0.7438288949997514,11,False
1833,000000210708.jpg,0.7535935939995397,2,False
1835,000000210855.jpg,0.7279368550007348,2,False
1837,000000211042.jpg,0.7389793459997236,2,False
1839,000000211120.jpg,0.7353031800003009,5,False
1841,000000211825.jpg,0.732627971000511,5,False
1842,000000212072.jpg,0.7410752140003751,1,False
1843,000000212166.jpg,0.7299702979998983,2,False
1844,000000212226.jpg,0.7394417759996941,2,False
1845,000000212453.jpg,0.7298057809994134,1,False
1847,000000212573.jpg,0.72361194000041,8,False
1848,000000212800.jpg,0.7380055819994595,20,False
1850,000000213033.jpg,0.7268845389999115,2,False
1851,000000213035.jpg,0.746925211999951,4,False
1852,000000213086.jpg,0.727039798000078,2,False
1854,000000213224.jpg,0.7252106780006216,5,False
1856,000000213422.jpg,0.7310766000000513,2,False
1858,000000213547.jpg,0.743576548999954,3,False
1860,000000213605.jpg,0.7224008829998638,3,False
1862,000000213830.jpg,0.732661007000388,7,False
1863,000000213935.jpg,0.7407094170002892,6,False
1864,000000214192.jpg,0.7293820960003359,3,False
1865,000000214200.jpg,0.7358961800000543,4,False
1866,000000214205.jpg,0.7281055280000146,1,False
1867,000000214224.jpg,0.7476372410001204,4,False
1868,000000214539.jpg,0.7273071800000253,8,False
1869,000000214703.jpg,0.7433280750001359,2,False
1870,000000214720.jpg,0.7305517040003906,8,False
1871,000000214753.jpg,0.7444627929999115,4,False
1872,000000214869.jpg,0.7345581499994296,1,False
1873,000000215072.jpg,0.7474810209996576,3,False
1874,000000215114.jpg,0.7297061350000149,6,False
1875,000000215245.jpg,0.7452320869997493,6,False
1876,000000215259.jpg,0.726993739000136,2,False
1878,000000215723.jpg,0.7471177670004181,4,False
1880,000000216277.jpg,0.7391591360001257,4,False
1882,000000216419.jpg,0.726971207999668,2,False
1883,000000216497.jpg,0.7456287400000292,6,False
1884,000000216516.jpg,0.7256357700007356,2,False
1886,000000216739.jpg,0.7249507200003791,3,False
1888,000000217219.jpg,0.7295896639998318,1,False
1889,000000217285.jpg,0.7247617959992567,6,False
1890,000000217400.jpg,0.7443083429998296,1,False
1891,000000217425.jpg,0.727650877999622,1,False
1893,000000217753.jpg,0.7228590670001722,2,False
1894,000000217872.jpg,0.7344555170002423,2,False
1896,000000217957.jpg,0.722615143999974,1,False
1898,000000218249.jpg,0.723810713999228,1,False
1899,000000218362.jpg,0.7404597549993923,2,False
1900,000000218424.jpg,0.7298989109995091,3,False
1901,000000218439.jpg,0.7395014450003146,4,False
1903,000000219271.jpg,0.7247507129995938,8,False
1905,000000219440.jpg,0.7226522609998938,3,False
1906,000000219485.jpg,0.7322445899999366,1,False
1907,000000219578.jpg,0.7233823510005095,1,False
1908,000000220310.jpg,0.7400264469997637,2,False
1909,000000220584.jpg,0.73061172800044,2,False
1910,000000220732.jpg,0.7366946649999591,4,False
1911,000000220764.jpg,0.7280937949999498,1,False
1912,000000220858.jpg,0.7430607689993849,4,False
1913,000000221017.jpg,0.768054124999253,1,False
1914,000000221155.jpg,0.7380692710003132,2,False
1915,000000221213.jpg,0.723404223000216,2,False
1916,000000221281.jpg,0.7350090079999063,2,False
1917,000000221291.jpg,0.724012851000225,2,False
1919,000000221693.jpg,0.7447725050005829,2,False
1920,000000221708.jpg,0.7281794090004041,6,False
1921,000000221754.jpg,0.7407612819997667,5,False
1922,000000221872.jpg,0.7336722009995356,6,False
1923,000000222094.jpg,0.740604930999325,4,False
1924,000000222118.jpg,0.7259383269993123,1,False
1925,000000222235.jpg,0.7418523530004677,1,False
1927,000000222317.jpg,0.7427230169996619,2,False
1929,000000222458.jpg,0.7225158459996237,8,False
1931,000000222735.jpg,0.7247151900000972,2,False
1933,000000222863.jpg,0.732584436000252,1,False
1934,000000222991.jpg,0.7205493749997913,0,False
1935,000000223090.jpg,0.7446564769998076,3,False
1937,000000223182.jpg,0.7343774669998311,7,False
1938,000000223188.jpg,0.7246621009999217,1,False
1939,000000223738.jpg,0.7432928930002163,5,False
1941,000000223789.jpg,0.7239577909995205,2,False
1942,000000223955.jpg,0.7427291370004241,2,False
1944,000000224051.jpg,0.743297323000661,3,False
1945,000000224093.jpg,0.7240173669997603,4,False
1946,000000224119.jpg,0.7413612379996266,3,False
1947,000000224200.jpg,0.7251656219996221,2,False
1948,000000224222.jpg,0.7403444649999074,4,False
1949,000000224337.jpg,0.7264959680005632,5,False
1950,000000224664.jpg,0.7413878689994817,5,False
1951,000000224675.jpg,0.7246387730001516,2,False
1953,000000224807.jpg,0.743326437000178,19,False
1955,000000225405.jpg,0.7413381690003007,4,False
1956,000000225532.jpg,0.7231340790003742,3,False
1957,000000225670.jpg,0.7444263780007532,2,False
1958,000000225757.jpg,0.7232975779998014,9,False
1960,000000226058.jpg,0.7627979319995575,3,False
1962,000000226130.jpg,0.7415602640003272,2,False
1963,000000226147.jpg,0.7348944220002522,8,False
1964,000000226154.jpg,0.7419808180002292,3,False
1965,000000226171.jpg,0.7257750899998427,5,False
1966,000000226408.jpg,0.739708735000022,2,False
1967,000000226417.jpg,0.7217839219993039,14,False
1968,000000226592.jpg,0.7378334289996928,2,False
1969,000000226662.jpg,0.7226822519996858,3,False
1970,000000226802.jpg,0.7463465599994379,13,False
1971,000000226883.jpg,0.724142172000029,1,False
1973,000000226984.jpg,0.7365792509999665,6,False
1975,000000227187.jpg,0.7374373229995399,7,False
1977,000000227478.jpg,0.7209925600000133,3,False
1979,000000227491.jpg,0.7283534569996846,1,False
1981,000000227686.jpg,0.7259641349992307,1,False
1982,000000227765.jpg,0.73664485000063,7,False
1983,000000227898.jpg,0.7206314360000761,5,False
1984,000000227985.jpg,0.7254703600001449,4,False
1985,000000228144.jpg,0.7242784199997914,3,False
1987,000000228436.jpg,0.7473052510003981,5,False
1988,000000228771.jpg,0.7250992330000372,0,False
1989,000000228942.jpg,0.7419803480006522,9,False
1990,000000228981.jpg,0.7274767420003627,3,False
1991,000000229111.jpg,0.7475570650003647,2,False
1992,000000229216.jpg,0.7219416920006552,3,False
1994,000000229311.jpg,0.7313877650003633,2,False
1995,000000229358.jpg,0.7191895750002004,5,False
1996,000000229553.jpg,0.7341613090002284,3,False
1998,000000229659.jpg,0.7695182739998927,11,False
2000,000000229753.jpg,0.7241211869995823,2,False
2002,000000229858.jpg,0.7244082429997434,0,False
2004,000000229997.jpg,0.7252717780002058,6,False
2006,000000230166.jpg,0.7295433169992975,12,False
2008,000000230450.jpg,0.7453342700000576,5,False
2010,000000230983.jpg,0.7215339089998452,5,False
2012,000000231088.jpg,0.7200675829999454,6,False
2013,000000231097.jpg,0.7424736920002033,5,False
2014,000000231125.jpg,0.7208610790003149,2,False
2015,000000231169.jpg,0.7432610969999587,1,False
2016,000000231237.jpg,0.718158442999993,0,False
2018,000000231508.jpg,0.7405355539995071,6,False
2019,000000231527.jpg,0.7351703920003274,9,False
2020,000000231549.jpg,0.7412374220002675,2,False
2022,000000231747.jpg,0.727906350000012,3,False
2023,000000231822.jpg,0.7217641900006129,9,False
2025,000000231879.jpg,0.7363733160000265,6,False
